family_id,family_class,geometry_kind,target_channel,channel_truth,parent_index,seed,campaign_id,nested_replicates,observed_score,null_median,observed_minus_null,parent_matched_upper_p,parent_channel_detected,representation_status,transformed_score,universal_TLD_call
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,9,535009,independent-10,1,0.9861177860833193,0.014045428712685609,0.9720723573706337,0.03125,True,PASS,0.9861177860833193,NOT_APPLICABLE
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,10,535010,independent-11,1,0.9860740658474527,0.018414913544341396,0.9676591523031113,0.03125,True,PASS,0.9860740658474527,NOT_APPLICABLE
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,11,535011,independent-12,1,0.9855383649891593,0.02176192735116657,0.9637764376379927,0.03125,True,PASS,0.9855383649891593,NOT_APPLICABLE
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,12,535012,independent-13,1,0.9866082409826384,0.018919142088001245,0.9676890988946372,0.03125,True,PASS,0.9866082409826384,NOT_APPLICABLE
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,13,535013,independent-14,1,0.9858731112202659,0.01942485443472832,0.9664482567855376,0.03125,True,PASS,0.9858731112202659,NOT_APPLICABLE
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,14,535014,independent-15,1,0.9850166075596366,0.020640469281358716,0.9643761382782778,0.03125,True,PASS,0.9850166075596366,NOT_APPLICABLE
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,15,535015,independent-16,1,0.9858963569310036,0.021073265935615444,0.9648230909953882,0.03125,True,PASS,0.9858963569310039,NOT_APPLICABLE
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,16,535016,independent-17,1,0.9866879372209805,0.016476984497105884,0.9702109527238746,0.03125,True,PASS,0.9866879372209805,NOT_APPLICABLE
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,17,535017,independent-18,1,0.9849593345849814,0.023811854047180378,0.9611474805378011,0.03125,True,PASS,0.9849593345849816,NOT_APPLICABLE
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,18,535018,independent-19,1,0.9864150959129735,0.01896246852215208,0.9674526273908214,0.03125,True,PASS,0.9864150959129733,NOT_APPLICABLE
A05,ADVERSARIAL_NEAR_NULL,ScalarField2D,neighbor_coherence,PRESENT_DECOY_NOT_TLD,19,535019,independent-20,1,0.9855873641996187,0.025702888239383413,0.9598844759602353,0.03125,True,PASS,0.9855873641996187,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,0,536000,independent-1,1,0.5966016546788131,0.20037938625561624,0.39622226842319686,0.03125,True,PASS,0.5966016546788131,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,1,536001,independent-2,1,0.5948296110623396,0.192367015711875,0.4024625953504646,0.03125,True,PASS,0.5948296110623398,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,2,536002,independent-3,1,0.5929368955064658,0.19507425872943115,0.3978626367770346,0.03125,True,PASS,0.5929368955064657,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,3,536003,independent-4,1,0.5977168728756188,0.19651726048991613,0.4011996123857027,0.03125,True,PASS,0.5977168728756187,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,4,536004,independent-5,1,0.5961217338112048,0.20137681506594085,0.39474491874526396,0.03125,True,PASS,0.5961217338112049,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,5,536005,independent-6,1,0.5941384653048082,0.197856161473362,0.3962823038314462,0.03125,True,PASS,0.5941384653048082,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,6,536006,independent-7,1,0.598049822584695,0.19826980425642035,0.3997800183282746,0.03125,True,PASS,0.5980498225846949,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,7,536007,independent-8,1,0.5974106912839631,0.1988749489302857,0.3985357423536774,0.03125,True,PASS,0.597410691283963,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,8,536008,independent-9,1,0.5969817289140886,0.19981583261461916,0.39716589629946947,0.03125,True,PASS,0.5969817289140886,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,9,536009,independent-10,1,0.5957039446146761,0.20361016364576048,0.3920937809689157,0.03125,True,PASS,0.5957039446146761,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,10,536010,independent-11,1,0.596089297744008,0.19862355341872842,0.3974657443252796,0.03125,True,PASS,0.5960892977440081,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,11,536011,independent-12,1,0.5939682401993356,0.18969516050994056,0.404273079689395,0.03125,True,PASS,0.5939682401993356,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,12,536012,independent-13,1,0.594901940054443,0.19967129752733898,0.395230642527104,0.03125,True,PASS,0.594901940054443,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,13,536013,independent-14,1,0.5978030050619942,0.19396648122424512,0.40383652383774915,0.03125,True,PASS,0.5978030050619941,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,14,536014,independent-15,1,0.5935037891224967,0.1950526079768408,0.3984511811456559,0.03125,True,PASS,0.5935037891224967,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,15,536015,independent-16,1,0.6004839522561705,0.2002603161643275,0.40022363609184297,0.03125,True,PASS,0.6004839522561704,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,16,536016,independent-17,1,0.5962832647101963,0.1961159003201282,0.4001673643900681,0.03125,True,PASS,0.5962832647101963,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,17,536017,independent-18,1,0.5937885945718742,0.20304089911135886,0.3907476954605153,0.03125,True,PASS,0.5937885945718742,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,18,536018,independent-19,1,0.5958406548726974,0.1974383448587021,0.39840231001399534,0.03125,True,PASS,0.5958406548726974,NOT_APPLICABLE
A06,ADVERSARIAL_NEAR_NULL,ScalarField2D,spectral_concentration,PRESENT_DECOY_NOT_TLD,19,536019,independent-20,1,0.5967616804402376,0.19648196964274522,0.40027971079749236,0.03125,True,PASS,0.5967616804402377,NOT_APPLICABLE
